paper_id,year,has_abstract,title,citation_count
03e0a102a2b2c999782a61cf8a1d74e43300e8fe,2010,False,GeoVisualization and the Digital City (,9
15248d7d35eb12bde60217edcd70e1dec2bb9f97,2010,False,Discovering bits of place histories from people's activity traces,48
1cefbcb23b8c993c5a81fb2df5e603e2eb283839,2010,False,A General Framework for Using Aggregation in Visual Exploration of Movement Data,96
238769d34be2a2e0568c3e77e55ecaf51428088a,2010,False,Interactive cluster analysis of diverse types of spatiotemporal data,47
432469754e244ce2a6ca474212b16ee81dea3654,2010,False,"Space, time and visual analytics",459
4e3f864cafd0dda65f011fd9141a4b0fa8ddad32,2010,False,Extracting Events from Spatial Time Series,22
5c3cd96685a4edbda99fc5f7c0560fe603a3f728,2010,False,Event-Based Analysis of People's Activities and Behavior Using Flickr and Panoramio Geotagged Photo Collections,130
5e30e2631f454888c6e3969fabe09bbd451e21ee,2010,False,GeoVA(t) – Geospatial Visual Analytics: Focus on Time,23
656062bad78daddb022f6b3e158cc4113b919eb8,2010,False,Sammon ’ s Projection for Clustering Complex Geographical Objects,4
711fb884c02326f813efb1228e3b24b42aa4f6a7,2010,False,Finding Arbitrary Shaped Clusters with Related Extents in Space and Time,15
a60ccbf506727dd11d8db3cbe9d26c0d95ff271f,2010,False,Visuelle Bewegungsanalyse in Video- und Geodaten,0
a8897a898acf981e3029b6a8044405b65d8b89a8,2010,False,Visual analytics on eye movement data reveal search patterns on dynamic and interactive maps,1
bedd52efbdfdc0acb23a0b6bec7d012c892d3d9a,2010,False,A Generalisation-based Approach to Anonymising Movement Data,6
cc3b33c5900cb13ab8767c6597bf6020e70b8cbc,2010,False,Discovering Landmark Preferences and Movement Patterns from Photo Postings,100
d56bdc61b506d054739b94845af6883c2dafc68e,2010,False,Poster: Dynamic time transformation for interpreting clusters of trajectories with space-time cube,24
defc0e3c96dcaf6c1f10eda0231c46578ad58cd4,2010,False,Editorial - GeoVisualization and the Digital City,19
e943eaecb010f7d661e899d81627df2b86999470,2010,False,Space and time,217
0566e395266b96956e39109f6121b4a93a1b07e0,2009,False,Information Visualization IV 2009,0
06429d3d408cb4b08a95360730bceaeda9202cc3,2009,False,Interactive visual clustering of large collections of trajectories,266
074c578aa02446f364d72014eeb852dce75d0d4c,2009,False,Analysis of Community-contributed Space- and Timereferenced Data by Example of Panoramio Photos,2
26e277997c1e054f167495c7117519743f62d273,2009,False,Analysis of community-contributed space-and time-referenced data ( example of flickr photos ),3
33750ab5a36017ae04ab13e4270f56a0ea058d6a,2009,False,Building Visual Summaries of Clusters of Trajectories,0
386ae250a88feb717cf8a462a6bac4909abef115,2009,False,Interactive Cumulative Curves for Exploratory Classification Maps,1
3db25f50080e5df4aac4fd5a349d637fb2779f7c,2009,False,Analysis of community-contributed space- and time-referenced data (example of flickr and panoramio photos),28
3ec4ad1085f0f5f0bf43ed7ea293c34ec75eeb8b,2009,False,Movement data anonymity through generalization,209
4dc26895da7e48deba751f579659b475d014919b,2009,False,Uncovering Interaction Patterns in Mobile Outdoor Gaming,27
6b2f6f45f1f2535e78b84656794b7b6a54554b8f,2009,False,Interactive spatio-temporal cluster analysis of VAST challenge 2008 datasets,8
866bdb3a31fa5ff27ef0d3c42b2aa7b768a3b328,2009,False,Analysis of community-contributed space-and time-referenced data (example of Panoramio photos),34
98191336d78a6ec8e12d65f36c06efa41306d76d,2009,False,"Visual Analytics for Geographic Analysis, Exemplified by Different Types of Movement Data",12
cd53a55cf28cae496fdab8826d71d19f78f420a3,2009,False,"13th International Conference on Information Visualisation, IV 2009, 15-17 July 2009, Barcelona, Spain",0
f41ca5e539ec3c6858f9e298291217a49c82b844,2009,False,Special Issue: Geospatial Visual Analytics,4
f56ae4639eea37c28313a32c4c270d8b1f5ade59,2009,False,A Visual Analytics Toolkit for Cluster-Based Classification of Mobility Data,21
03fd5543a4a936bd713d5b49eadd7db2260097a1,2008,False,Evacuation trace Mini Challenge award: Tool integration analysis of movements with Geospatial Visual Analytics Toolkit,4
0c58724e03ccf52aa93a06546905f0c2888a3515,2008,False,"12th International Conference formation Visualisation, 2008. IV '08",0
10640ea06b54c22056213ed8b2983a9a49e0c6b0,2008,False,"Geovisualization of Dynamics, Movement and Change: Key Issues and Developing Approaches in Visualization Research",192
1208d09d8a28867b0712ab5fc623fddf3a930fdb,2008,False,Visually driven analysis of movement data by progressive clustering,245
33d7831ef40b4cec4bfc8190ea11f46c272f5c08,2008,False,A visual analytics approach to evaluate inference affordance from animated map displays,6
37f07e93ce859973177192661fdceadd8b6aefa7,2008,False,Informed Spatial Decision Making Using Coordinated Views,3
44526e29632c4c04ffee9f716f8cd6e47b4ac5c9,2008,False,Visual Analytics Methods for Movement Data,10
48480c21ed5bccd29091b688913c67b6748a03bc,2008,False,Interactive visual interfaces for evacuation planning,12
4d50c9641a2af66e07a101b9aca1c901e3997805,2008,False,Spatio-temporal aggregation for visual analysis of movements,256
4e1abbdde8c2d6df51c8b5c8517552270f5234cc,2008,False,Computer Cartography and Cartographic Knowledge Gennady Andrienko and Natalia Andrienko,0
56b430f3fff751dae307abc0268c1c1de85e8349,2008,False,Analysis of Movements with Geospatial Visual Analytics Toolkit,0
6e45ba3acf32a467b77ebfc35a50cad3d087f4ed,2008,False,Supporting visual exploration of massive movement data,5
6f6d08ab4969ec2c175bb74a9dd1e7572aa55e5c,2008,False,Uncovering Interactions between Moving Objects,19
7018b98ced841245713416885d9b35bfcc7ec40e,2008,False,A Visual Analytics Approach to Exploration of Large Amounts of Movement Data,25
7af5195df4c10b1738202808a255bd2e68d89625,2008,False,Visualization and classification of urban change patterns on the basis of state-space transitions,3
8c3613f0ea8d9c3dfdcfa28257f05d3b4227e612,2008,False,Dynamic aggregation on grids for interactive analysis of multidimensional spatial information,2
a16794d97ca1b76c57df590858541ceff633b938,2008,False,Exploration of Massive Movement Data: a Visual Analytics Approach,24
b0ad80588a9da938a1daed8b30129359b5754e2e,2008,False,Basic Concepts of Movement Data,112
b713fcecf87e910f84ecd081235218da053ff0b1,2008,False,Geo-visualisation support for environmental modelling and decision making,0
d4911e36cd403fc9ed360b72004e2c8abf58f12e,2008,False,"CHOROPLETH MAPS : CLASSIFICATION REVISITED Gennady Andrienko , Natalia Andrienko , and Alexandr Savinov",0
edc62dd7276e23c81219678ae7f3ea6bf3e19e24,2008,False,"Visual Analytics: Definition, Process, and Challenges",1182
f38f0175965b9a8e1250890ed6b3716c6fed6779,2008,False,Novel Method to Measure Inference Affordance in Static Small-Multiple Map Displays Representing Dynamic Processes,129
002e253f193af637704a0145e1524f4ac4868244,2007,False,CHAPTER 42 Interactive Maps for Exploring Spatial Data,24
141e9d049c8a2f698533b76667b22c6e0b7e299c,2007,False,Intelligent Visualisation and Information Presentation for Civil Crisis Management,33
224f47dc00919eaaed081c292a0b820f60754018,2007,False,Towards a European Forest Information System,5
24170ddd15f6d0ad1b5d15fe9fcea2d4309c4d8b,2007,False,Visual analytics tools for analysis of movement data,365
2e810d60fb48a711aadcb4d0d585348a412da654,2007,False,Extracting Patterns of Individual Movement Behaviour from a Massive Collection of Tracked Positions,21
3a8c6a1d39465236571e2700d671b3cf0481e7da,2007,False,Coordinated Multiple Views: a Critical View,59
41a505100bff4eca80ca045aea4448bd8c50518a,2007,False,A Framework for Decision-Centred Visualisation in Civil Crisis Management,5
4688e44e14893e3b91441e20fb151ff58692c930,2007,False,Implementing Visual Analytics Methods for Massive Collections of Movement Data,0
66975386bc8a1822059a87fc10cc891f91c4a4d6,2007,False,Designing Visual Analytics Methods for Massive Collections of Movement Data,133
66cbebebc13b48ed08dd6445c536cde70afd3c74,2007,False,Multimodal Analytical Visualisation of Spatio-Temporal Data,3
792b5e9cc4ca2afe26c9ac6efa2818b03adbb27f,2007,False,Chapter 13 - Visual Analytics Methods for Movement Data,33
8505df57cdec0b17d5db4f91e921aa59601c0254,2007,False,2006 Reviewers List,0
9586548af7d0c1917a0f111bff78938a4731d988,2007,False,Geovisual analytics for spatial decision support: Setting the research agenda,172
a14bb7ade309860f2cde1d3c7463999e577a6c1d,2007,False,Geovisualization and synergies from InfoVis and Visual Analytics,8
a9a6ef19521e3b0944272c2057e8c4feabe723ad,2007,False,Visualization Summit 2007; The Visualization Summit; Information visualization;,0
d005a7d8a56c692f3e1183b317b5707196ea43fd,2007,False,The use of simulation model FORRUS-S in the ecological management in forestry : strategic and tactics planning,0
d3525d576e3a5d7ac9c0dd7468fbe049ea15126a,2007,False,Visualization Summit 2007: Ten Research Goals for 2010,25
ddd296cce44a4bb5190da5f42ebde0428764a042,2007,False,Visualization Summit 2007; ; Information Visualisation;,0
e58fb7c8d309101ed47a8d903563cbeb4c201788,2007,False,Visual Analytics Approach to User-Controlled Evacuation Scheduling∗,25
ef79551e85d8821c0ec05e427cd9975aaf7b26c6,2007,False,Similarity Search in Trajectory Databases,167
f73da038fe121e56fca15cadceea35398ba95063,2007,False,Chapter 2-Basic Concepts of Movement Data,1
058c36417eca7181750b23cfb3490cfa707eb263,2006,False,"A Framework for Using Coordinated Displays for the Analysis of Multidimensional, Spatial, and Temporal Data",5
2ea62c6aeadd2a5a83de098ba502831e6fb80a4d,2006,False,Proceedings of the 4th International Conference on Coordinated & Multiple Views in Exploratory Visualization,8
4b2a3bd22941d8783b9a73c89ea0c65e175b0524,2006,False,European Research Forum Panel Session Envisioning Research Challenges in Visual Analytics,3
a4baa3e8bfd70ced25b870ae8eb944b6ae57fd17,2006,False,Mining spatio-temporal data,50
af35552790bd3c005f1e77d012f1979fe76870e8,2006,False,The Complexity Challenge to Creating Useful and Usable Geovisualization Tools,17
c1a3ec78c6eab3c1f118f7e191749a7eb1457fc1,2006,False,Exploratory analysis of spatial and temporal data - a systematic approach,0
d2654d3c644c92374a98d386a0ae6a76ccd89196,2006,False,Reactions to geovisualization: an experience from a European project,30
1db1eb87fe2725173a702fd3fe2232ebbff507da,2005,False,IV 2005: Ninth International Conference on Information Visualisation,0
7d6a755618fb1b7ad4f710c5c3019e47319ed494,2005,False,Blending Aggregation and Selection: Adapting Parallel Coordinates for the Visualization of Large Datasets,25
87f275f09c3851f2ed213e11f3aeacf67a371078,2005,False,Visual exploration of the spatial distribution of temporal behaviors,61
95999e0d59402a95011e8b0e73c7e62a86ad5701,2005,False,"Visual Data Exploration : Tools , Principles , Problems",7
96ccd1886aca2504740b064c4a6cb7fa3ced0a3d,2005,False,Geovisualization of forest simulation modelling results: A case study of carbon sequestration and biodiversity,3
99bb6e8dee2b4a3849d485525b509c795c7002bf,2005,False,Impact of Data and Task Characteristics on Design of Spatio-Temporal Data Visualization Tools,28
ae77d40af092aede2ad925604c6560ff4addfd20,2005,False,Exploratory Analysis of Spatial and Temporal Data: A Systematic Approach,190
dd72856e4a4b1d2340ec6c751fa26d628e60460c,2005,False,A Concept of an Intelligent Decision Support for Crisis Management in the OASIS project,8
f392eb414b1934ca12ba8ac4536c9382cb0811b7,2005,False,The European Forest Information System-an Internet based interface between information providers and the user community,13
01ceb51a92c62f495874b879778b0235d12f5e0f,2004,False,Visual Mining of Spatial Time Series Data,8
03ee5bed0c548d4506f353d3b227269d2a80f84d,2004,False,Cumulative curves for exploration of demographic data: a case study of Northwest England,12
3fc938203d2c75cb5ef41331b85ca48f2573bae1,2004,False,INTERACTIVE MAPS FOR VISUAL EXPLORATION OF GRID DATA,1
420252da6ed8e6d67814c238440110654bf2fc14,2004,False,Interactive visual tools to explore spatio-temporal variation,64
503ae371b457eb2e80410f806e497701b0dc7201,2004,False,Parallel coordinates for exploring properties of subsets,47
581171e6b105196088fd81c9c683500a6d6a1bae,2004,False,Creating Instruments for Ideation: Software Approaches to Geovisualization,19
7fed1818861cb77b9e3f08f125360854a336e758,2004,False,GEO-VISUALIZATION SUPPORT FOR MULTIDIMENSIONAL CLUSTERING,3
fc77ef1df53a33c75e49b89919e28d42530eae95,2004,False,Interactive analysis of event data using space-time cube,204
16a9e65ca519925cc89638fb0b56ab1dc4757622,2003,False,Coordinated Views for Informed Spatial Decision Making Natalia Andrienko and Gennady Andrienko Spatial Decision Support Team,0
34ba9bdc015e1ace9897c73409f373392f7a7497,2003,False,Coordinated views for informed spatial decision making,18
4a15547b04183c58eafb97bd560dfdaec449987a,2003,False,Informed Spatial Decisions Through Coordinated Views,71
53aefafc0f6b8ab18be1c9d1d4526ceb208bbf6f,2003,False,Interactive maps for visual exploration of grid and vector geodata,23
a023f195b8378d261258f30ab431c20012985dc2,2003,False,Tools for visual comparison of spatial development scenarios,11
a080ca658613b80c6b3593f5ea12d8f297a88116,2003,False,Exploratory spatio-temporal visualization: an analytical review,473
b0ff4e85eac578e043e69abd6317cf69714e8716,2003,False,GIS for Everyone,23
b84a3523d4d71dcde3bdb460e4d78d9f41024275,2003,False,European Forest Information System — EFIS. a Step towards Better Access to Forest Information,7
ec4851c08f8a02b2616d55e009d4f254e7fdb2f1,2003,False,Building Spatial Decision Support Tools for Individuals and Groups,57
f1b6bae52ed69cf74e0a137b5a8dc34f3ef4f31a,2003,True,Special Thanks to CG&A's Reviewers,0
5758ccda064d10e10f81167bbb78234f3d4d3eb1,2002,False,Data and Task Characteristics in Design of Spatio-Temporal Data Visualization Tools,2
626dc6a95d57c95d1b98fc6a2bfd8f5d854b9d81,2002,False,Interactive visual tools for spatial multicriteria decision making,9
665f5735abf0624a6d3046b4ca5bc3a8f70f6cf0,2002,False,Integrating forest simulation models and spatial–temporal interactive visualisation for decision making at landscape level,29
8516a0d78a4f044f2a6a96737411fb32b32655c3,2002,False,"Case studies: Commercial, multiple mining tasks systems: Kepler and Descartes",0
b733ee58925a05c52fb6651be317ba8b1c7784c2,2002,False,Intelligent support of visual data analysis in Descartes,5
c8f1533c58b14df6f1a2e90fc56b1279cc2b0dde,2002,False,Testing the Usability of Interactive Maps in CommonGIS,136
eb43d88455ba68c16c4b332749cefcd6436e3c44,2002,False,"Contaminated industrial sites, real-time monitoring, knowledge-based systems, modelling, knowledge acquisition",0
046a6d6ef7217e08ca6ffb90a09ac91e21580f99,2001,False,Exploring Changes in Census Time Series with Interactive Dynamic Maps and Graphics,24
0a880e0f2d04a7cd1323fde3fc32f5fdcca509f5,2001,False,Constructing Parallel Coordinates Plot for Problem Solving,62
29d6bded871379e5a42114a05849e001103628c7,2001,False,Exploring spatial data with dominant attribute map and parallel coordinates,65
423caacd3e00b6985b31c0dae32ceb4c0cd0d9ae,2001,False,Intelligent Visual Data Analysis Service in the Internet,1
604ed267361973bb5680b40929d57988aed7bc50,2001,False,Representation and its Relationship with Cartographic Visualization,112
63c7c1c9df4eb115464d21af9bcd5197844ee904,2001,False,Map-centred exploratory approach to multiple criteria spatial decision making,294
9add2deca65bbac3717c36c6454080d64c3a23d3,2001,False,Interactive visual tools to support spatial multicriteria decision making,11
d5d79e1e34633ffd468e593d6a204d484cfb4312,2001,False,Intelligent Support for Geographic Data Analysis and Decision Making in the Web 116 interactive tools for visual analysis of geographic data ( Andrienko and Andrienko 1999 ) and spatial decision,40
e53607901a9b8d2444d9c63141effcbb43295d97,2001,False,Exploratory Analysis of Spatial Data Using Interactive Maps and Data Mining,50
f6db685e65707c80af453001c56daa2be74f637a,2001,False,Constructing Parallel Coordinates Plot for Problem Solving Gennady Andrienko,2
78e5fc45ba82ac2d79c08ca58ad56a200ab5f628,2000,False,Supporting visual exploration of object movement,55
7cf1c314abdcbe548aab410d892e47c19a7f9246,2000,False,The future Web and Europe – the Web and future Europe,0
86a5c3b6a40f12ba3d9d89520bc0f110dfbbeecb,2000,False,Visualization of spatio-temporal information in the Internet,29
bc80ea5fc967d8c5dea08bbf58b92b08b1de0173,2000,False,Java Tools for Exploratory Cartographic Visualization in the Internet,1
d0711f7f45a7b617adec7db1678f7cd32eec976c,2000,False,Web-based Spatio-Temporal Presentation and Analysis of Thematic Maps,1
0ca8d56db2bc88e91818f6ac7ea0c76eb1dc038d,1999,False,Thematic Mapping in the Internet: Exploring Census Data with Descartes,5
2bc2251974ac01d589e36744434129edc1bbdaa7,1999,False,Knowledge-Based Visualization to Support Spatial Data Mining,55
3c406d13d43f856806999e8d1de462e3aac7b540,1999,False,Knowledge engineering for automated map design in DESCARTES,11
72d80d5f29300c45e43e7f0e91edb32e66b16d4a,1999,False,Interactive maps for visual data exploration,477
773e3546e37f46f5ce8cbe9815cfd9ccb253182c,1999,False,Internet mapping for dissemination of statistical information,21
785a9ac6463bb177be394d2997f3847a1b1a6bf7,1999,False,Data Characterization Schema for Intelligent Support in Visual Data Analysis,11
82242a02d6d43a27ad9cdceea0142b916f3ac670,1999,False,Making a GIS Intelligent: CommonGIS Project View,30
b700615e11b5998579672944f43636dcf9355716,1999,False,Data mining with C4.5 and interactive cartographic visualization,33
bb8982a348bddbfd925794c17d189be5fcbda32c,1999,False,IRIS: an Intelligent Tool Supporting Visual Exploration of Spatially Referenced Data,1
c1364dd0335da2aba9ed7a46d52b63b8452bb2f7,1999,False,Thematic Internet Maps For Cities: Data Analysis And PUBLISHING WITH DESCARTES,1
ecca58ba3f2651b3abab7b3361065787badd3005,1999,False,IRIS: A Tool to Support Data Analysis with Maps,1
63a5f32f1fb8245e61361c50739721153a2f50ae,1998,False,IRIS: intelligent visualization for data exploration support in GIS,1
ba639975d0d2bfae5ea8b860c188c02d1c34fa0d,1998,False,Intelligent visualization and dynamic manipulation: two complementary instruments to support data exploration with GIS,20
59acd823980d8029c95d32b1a531c0c058410890,1997,False,Research issues in intelligent data visualisation for exploration and communication,2
d6c18ceb4cf1c45555e82f7791750fb66f15d6b3,1997,False,Knowledge-based support for visual exploration of spatial data,8
83f691cc314c2ce73acc4319742093aa1b0ae2fb,1994,False,AFORIZM Approach: Creating Situations to Facilitate Expertise Transfer,2
87f3e5970e77016f907728a496ab3c65c7d1a9bc,1994,False,The intellectual hypertext for knowledge transfer,0
1974b465a4bbe30d047cd40c275c71e045574f6e,1993,False,Automatized systems for knowledge acquisition,1
0fa642405e3cf6ba1c1ebf1121dc51235595c4a9,0,False,City Research Online,205
22b4f702cef1a6cf3b38364375d53114b93fe614,0,False,OF LEVEL-3,0
43e135948a92396c2f820bb3645fddfe4db23f05,0,False,City Research Online,1
579a8c5c2e1a007891d9855969fd46297f53074f,0,False,AGGREGATED PATIENT JOURNEYS AND NO-SHOW RATES OF OXIMETRY OUTREACH NETWORK IN EAST ANGLIA,0
5ac6cb8a96440130340744900892702da8408724,0,False,Visual Analytics for Transportation : State of the Art and Further Research Directions,2
62f27a113679a31ea94815ab8264cce02d1d48d5,0,False,Transparency & Explainability in higher levels of automation in the ATM domain,1
646a996c5dab5bf32f0e0d2dea357ea3b077631c,0,False,City Research Online,0
8af78dfa4899dff921bf9a568f2abd887cc9e639,0,False,OF LEVEL-3,0
99b7c7a6806c269e174ca1480e5f3c5efc2fcb8c,0,False,OF LEVEL-3,0
bcd57da8eda7dfa5f8cdcf5f8f45a35e9430f9d1,0,False,A Hybrid Human-Centric approach to combining Rule-based and Attribute based Explanations ⋆,0
c3f2a14ecc220ce1b428d7a4ba22f8ae530c9a54,0,False,Visual Analytics of Movement and Transportation : State of the Art and Further Research Directions,2
